filename,dvar_torah_id,paragraph_id,text,type,parsha,hebrew_title,hebrew_summary,seder
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p17,"ולבא אל ביאור כל הענין נראה עפ""י דברי הראב""ע והספורנו שהבאנו לעיל (קושיא ב') לבאר מאה""כ אמור אל הכהנים, שהוא ציווי לכהנים להורות את ישראל את המצוות האמורות בפ' הקודמת, להפרישם מכל טומאה ולהבדיל בין הבהמה הטהורה לטמאה וכו'. ומצוה זו שציותה תורה את הכהנים להיות מורי התורה לישראל וללמד אותם את הדרך אשר ילכו בה, חזר הכתוב לשנותה בנבואת יחזקאל, דכתיב בהו בכהנים ואת עמי יורו בין קדש לחול ובין טמא לטהור יודיעם, ובמשפטי ישפטוהו וכו'. ובאמת אחריות גדולה הועלה בכך על הכהנים, שיהיו המה מוכיחים את העם ומורים להם דרך הטובה והישרה. כי גדול מאד החיוב של מצות תוכחה, וחמור מאד עונש הנמנע מלהוכיח, וכמו שדרשו ז""ל (ספרי פ' דברים הובא ברש""י שם) עה""פ הבו לכם אנשים חכמים וגו' ואשמם בראשיכם ואשמם כתיב (חסר יו""ד) למד שאשמותיהם של ישראל תלויות בראשי דייניהם שהיה להם למחות ולכוון אותם לדרך הישרה. ואמרו ז""ל (שבת נ""ד ע""ב) כי מי שאפשר למחות באנשי עירו ולא מיחה נתפס על אנשי עירו בכל העולם כולו נתפס על כל העולם כולו.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p18,"וצא ולמד עד כמה חמורה מצות תוכחה, ממה שהביא הרמב""ן ז""ל בפ' תבא עה""פ ארור אשר לא יקים וגו' מדברי הירושלמי סוטה א""ר אסי בש""ר תנחום בר חייא למד ולימד ושמר ועשה והיה סיפק בידו להחזיק ולא החזיק הרי זה בכלל ארור. ומסיים שם הרמב""ן ז""ל ידרשו בזה בית המלך והנשיאים שבידם להקים את התורה ביד המבטלים, ואפילו היה צדיק גמור במעשיו והיה יכול להחזיק התורה ביד הרשעים המבטלים אותה ולא החזיק הרי זה ארור, עכ""ל. מבואר בדבריו כי אף על עוונות הרשעים נענש מי שהיה אפשר לו למחות בהן ולא מיחה. אמנם הרי מצינו לרז""ל שאמרו ביבמות (ס""ה ע""ב) כשם שמצוה לומר דבר הנשמע כן מצוה על אדם שלא לומר דבר שאינו נשמע, ר""א אומר חובה שנא' אל תוכח לץ פן ישנאך. ורבינו בחיי בר""פ שמות כ' שג' כתות אלו נצטוינו שלא להוכיחם והם לצים כסילים רשעים ויליף להו מקראי, יעיי""ש. ובגמ' שבת (נ""ה ע""א) אי' א""ל ר""ז לר' סימון לוכחינהו מר להני דבי ריש גלותא א""ל לא מקבלי מינאי, א""ל אע""ג דלא מקבלי לוכחינהו מר וכו'. וכתבו התוספות שם (ד""ה ואע""ג) היינו היכא דספק אי מקבלי כדאמר בסמוך לפניהם מי גלוי אבל היכא דודאי לא מקבלי הנח להם וכו', עיי""ש.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p19,"והנה באמת לא מצאנו בדברי רבותינו הראשונים בירור הדברים עד היכן הגבול למצות תוכחה, מתי העת שהחיוב מוטל להוכיח, ואימתי פטורים מלהוכיח, ולא עוד אלא שמצוה שלא לומר תוכחה. דבמה שחילקו התוס' בין היכא דספק אי מקבלי לבין היכא דברור שלא יקבלו, אכתי לא סגי לדעת מהו הגבול למצוה זו, דעדיין אין בידינו מדה קצובה לשער בה, כי מי יוכל לדעת ולהנבא שבודאי לא יקבלו תוכחה, ואפשר דלעולם מידי ספק לא יצאנו, דבכל עת איכא לסיפוקי שמא עכשיו יקבל תוכחה, דאין לך אדם שאין לו שעה, והכל לפי בחינת הנפש, וזה תלוי בדעתו של א-ל דיעות אשר לו נתכנו עלילות. אמנם זה ברי שהאפיקורסים ופורקי עול אינם בכלל חיוב מצות תוכחה כלל. והמהר""ם שיק זלה""ה כתב בתשובה (חאו""ח סימן ש""ג) דמחללי שבת בפרהסיא אינם בכלל חיוב תוכחת דהתורה אמרה הוכח תוכיח את עמיתך ואלו לאו בכלל עמיתך נינהו, דדינם כעכו""ם.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p20,"ובגמרא ערכין (ע""ז ע""ב) תניא א""ר טרפון תמה אני אם יש בדור הזה מי שיכול להוכיח, אם אומר לו טול קיסם מבין עיניך אומר לו טול קורה מבין עיניך, פירש""י טול קיסם כלומר עון קטן שבידך זה יכול לומר לו טול אתה עון גדול שבידך, הלכך אין יכולין להוכיח שכולן חוטאין. א""ר אלעזר בן עזריה תמה אני אם יש בדור הזה מי שיודע להוכיח, א""ר עקיבא תמה אני אם יש בדור הזה מי שמקבל תוכחת עכ""ד הגמרא. ודברים אלו מרפסן איגרא, הכיצד יתכן אשר בדורות התנאים הקדושים לא היה בנמצא איש אשר יכול להוכיח, שאם יאמר טול עון קטן שבידך, יענו לו טול אתה עון גדול שבידך. ותגדל התמיהה על מה שסיים רש""י ז""ל בלשונו, הלכך אין יכולין להוכיח שכולן חוטאין. והנה כל עובר ישתומם למראה דברים אלו, שעל הכלל כולו יצא לומר שכולם חוטאים, הכיצד יצוייר כזאת. גם צ""ב הלשון עול וכו' ""מבין עיניך"" מה כוונתם בזה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p21,"ואפ""ל הכוונה בזה עפ""י מה דתנן (שבת נ""ד ע""ב) פרתו של ראב""ע היה יוצאה ברצועה שבין קרניה שלא ברצון חכמים. ובגמרא תנא לא שלו היתה אלא של שכנתו היתה ומתוך שלא מיחה בה נקראת על שמו. וכיו""ב איתא בגמרא שם (דף נ""ו ע""ב) כל האומר שלמה חטא אינו אלא טועה וכו',  והכתיב ויעש שלמה הרע בעיני ה' אלא מפני שהיה לו למחות בנשיו ולא מיחה מעלה עליו הכתוב כאילו חטא. עוד איתא בגמ' שם דמתוך שהיה לו לפנחס למחות בחפני אחיו ולא מיחה מעלה עליו הכתוב כאילו חטא. מכל אלו מבואר דמי שאפשר לו למחות בעושי רשעה ואינו מוחה נקרא מעשה הרשע על שמו, ומעלין עליו כאילו הוא עצמו עבר אותה עבירה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p22,"ובבחינה זו נראה לי לבאר מקראי קדש בפרשת עגלה ערופה (דברים תכ""א) ונגשו הכהנים בני לוי כי בם בחר ה' אלקיך לשרתו וגו' ועל פיהם יהי' כל ריב וכל נגע וגו', וענו ואמרו ידינו לא שפכו את הדם הזה ועינינו לא ראו כפר לעמך ישראל וגו'. ויל""ד שהרי כמה מצוות יש שגזר הכתוב בהם שיהיו בכהנים דוקא, כגון ראיית הנגעים, ולברך את ישראל בברכה המשולשת בתורת ועבודת המקדש, ותרומה ואכילת קדשים וכדומה, ולא מצינו שיפרש הכתוב אשר בכהנים בחר ה' לשרתו וכו'. ומדוע כאן האריך הכתוב לומר כי בם בחר ה' וגו' ועל פיהם יהיה כל ריב וכל נגע, הלא דבר הוא. ועוד צריך ביאור שהרי עיקר הסליחה והכפרה היא ע""י תשובה ווידוי דברים וחרטה גמורה על החטא, ובזה""ק פרשת בא (מ""א ע""א) איתא כיון דאקדים בר נש ומפריט חטאיה לא אשאיר פטרא דפומא לההוא מקטרגא ולא יכיל למתבע עליה דינא, ע""כ. והכתוב אמר (משלי כ""ח) מכסה פשעיו לא יצליח ומודה ועוזב ירוחם. ולפי זה יש לשאול דהכא הכהנים באים לבקש מחילה וסליחה וכפרה על ישראל, כאמרם כפר לעמך ישראל וגו, ואין הם מתודים בעדם כלל, ולא עוד אלא שהם אומרים שלא חטאו כלל, לא בפועל ואף לא בראיה, כדכתיב ידינו לא שפכו וגו' ועינינו לא ראו, ואין אמירה זו בסוג וידוי כלל. ואם באמת לא חטאו א""כ למה להם לבקש סליחה וכפרת וכמ""ש בוידוי רבינו נסים ז""ל כי א""א לו לאדם לבקש על חטא והוא לא חטא. ותו קשה מה בצע באמירתם כי נקיים המה מעון, והלא קמיה שמיא גליא ואין צורך שיאמרו זאת, ובשלמא המתודה על חטאיו צריך לפרט החטא, מטעם המבואר בזה""ק דאע""ג דקב""ה ידע כולא, מ""מ יש צורך בפירוט החטא כדי להשתיק פי המקטרג, אבל הכא מה תועלת תצמח ממה שיאמרו הכהנים כי לא חטאו, והלא לפניו יתברך הכל גלוי.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p23,"אמנם לדרכנו יתבאר הדבר היטב, כי בעבור שהכהנים בני לוי הם מנהיגי ישראל, אשר בם בחר ה' להנחות את העם במעגלי צדק, ולהורות להם דרכי ה' ואת המעשה אשר יעשון, כדכתיב בהאי קרא כי בם בחר ה' לשרתו וגו' ועל פיהם יהיה כל ריב וכל נגע, לפיכך עליהם מוטלת החובה למחות בעושי רשע ולהוכיחם על פניהם, ולא יחמלו עליהם להיות נמנעים מלמחות בהם ומלהוכיחם עד שיתיישנו ברשעם, כי אם כה יעשו הכהנים יגרמו במניעת התוכחה שיתגלגל בעל העבירות למצב שפל מאד רח""ל, כמו שארז""ל כך דרכו של יצה""ר היום אומר לך עשה כך ומחר אומר לך עשה כך וכו'. וכאשר כבר יהיה בשפל המצב יתכן דשוב לא תועיל לו כל תוכחה, ואדרבה מצוה וחובה להיות נמנע מלהוכיחו, דכשם שמצוה לומר דבר הנשמע כך מצוה שלא לומר דבר שאין נשמע. על כן מחובת השמירה המוטלת על רועי ישראל מורי התורה להשגיח בעינא פקיחא על תשב""ר משחר על ילדותם, להדריכם בדרכי התורה והקדושה, בטרם יתגבר עליהם היצה""ר בדרכי פיתוייו, בבחינת (ב""ר פע""ה א') קדמיה לרשיעא עד לא יקדמינך.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p24,"ובאמת אחרי שכבר נשתקע החוטא ברשעו, שוב אין להטיל אשמה על ראש מנהיגי ישראל על שהם מתרשלים מלמחות בו, כי לפי מצב החוטא ומעמדו באשר הוא שם, שוב אין הוא בגדר מי שאפשר למחות בו, ואדרבה עפ""י התורה יש להמנע מלהוכיחו, דכשם שמצוה לומר וכו', אמנם יש מקום למדת הדין לקטרג ח""ו על ראשי אלפי ישראל, על מה ששתקו ולא מיחו בחוטאים בטרם נפלו לשוחה עמוקה זו, כי אם היו משגיחים עליהם בעוד מועד, לייסרם ולמחות בהם, היתה מועילה התוכחה, ולא היו מתגלגלים למצב שפל כ""כ. ולזאת יש למדה""ד מקום לקטרג על רועי ישראל, כי ראוי לדונם כאילו הם עצמם חטאו בכל אותם עוונות מדין גרמא, כי בשתיקתם ומניעת מחאתם גרמו לכל אלה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p25,"ובזה יובן כי הנה הכהנים בני לוי זקני ישראל ושופטיו התודו בעריפת העגלה ואמרו ידינו לא שפכו את הדם הזה ועינינו לא ראו, והכי פירושו הן אמת כי ידינו לא שפכו את הדם הזה, וכמו שאמרו ז""ל (סוטה מ""ו ע""ב) שלא פטרנוהו בלא מזונות ובלא לויה, אבל בכל זאת אין אנחנו מנוקים לגמרי מעון, מאחר דעינינו לא ראו, כלומר אבל אשמים אנחנו דמשום שעינינו לא ראו ולא הביטו בהשגחה תמידית על מעשה אנשי העיר, למחות על כל הפרצות, ולתקן כל בדק בחומת הדת, דין גרמא שנתקלקלו מעשי יושבי העיר עד שהגיעו לעוון החמור של רציחה. וזה היה וידוים של זקני העיר, שלא יצאו ידי חובת מחאה כראוי, ומחמת כן נתרבו פורקי עול תורה, ובשל כך הגיעה אליהם הרעה הגדולה הזאת.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p26,"ועפ""י זה נבא לביאור גמרא דערכין תמה אני אם יש בדור הזה מי שיכול להוכיח אם אומר לו טול קיסם וכו' אומר לו טול קורה מבין עיניך, ופירש""י ז""ל, טול אתה עון גדול שבידך שכולם חוטאין. דאין כוונת רש""י ז""ל כפשוטה שכל עדת ישראל זקניהם ושופטיהם היו חוטאין בפועל ח""ו, כי לא יתכן שיהיה מצב הדורות ירוד כ""כ בזמן התנאים הקדושים, אלא הכוונה לצד שאשמת הדור תלויה בראשי המנהיגים, שעליהם מוטל להוכיח את העם, ולפי שלא השגיחו עליהם כהוגן ועיניהם לא ראו מעשיהם הרעים, על כן אם אמור יאמר המוכיח טול קיסם היינו עבירה קטנה מבין עיניך, הלה משיב אמריו לו טול קורה מבין עיניך, כי משא של עוונות כבד כקורה נצב בין עיניך דייקא, כי ע""י שהעלמת עיניך מלראות ומלהשגיח על העם כראוי, אתה הגורם לעוונות גדולות. וזהו שכתב רש""י ז""ל שכולם חוטאים, רצונו שאף ראשי העדה יתייחס עליהם לכנותם חוטאים מדין גרמא, משום שעצרו במחאתם. וכאשר אמרו ז""ל בפרתו של ראב""ע דמחמת שלא מיחה בשכנתו נקראת על שמו.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p27,"או אפ""ל לולא דברי קדשו של רש""י ז""ל, כי מה שהלה משיב לעומת המוכיח טול קורה מבין עיניך, אין כוונתו על עוונות המוכיח עצמו, אלא כלפי מה שהמוכיח מייסרו על עוון קל כקיסם, הוא עונה לו כי במה נחשב עון קל זה לעומת העוונות הגדולות המצויות בקרב העם. וז""ש לו טול קורה מבין עיניך, כלומר הסר הכיסוי מעל עיניך, שלא תעלים עיניך מלראות בחטאי העם, כי אם עיניך לנוכח יביטו יישירו לנגדך, אז תראה כי ישנם עוונות גדולות מזה בקרב ישראל.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p28,"ועוד אפ""ל כי מה שאמר ר' טרפון תמה אני אם יש בדור הזה מי שיכול להוכיח, לא נתכוון להחליט הדבר כי לא נמצא בכל הדור ההוא אדם הראוי להוכיח, דאם נפרש כן תקשה שאם הוא מתאונן על שפלות הדור, שעד לידי כך הגיעו שגם מוכיחי ומנהיגי הדור מלוכלכים בעוונות גדולות, כמו שפירש""י ז""ל עפ""י פשוטו, א""כ למה הוא תמה על העדר התוכחה דייקא, ולא על עצם הדברים שאף מנהיגי הדור הם בעלי עבירה רח""ל. ולפיכך נראה לומר דר' טרפון לא אמר דבר מוחלט, שאין בדורו מי שראוי להוכיח, כי באמת נמצאו והיו באותו דור מוכיחים אמיתיים, אלא תמה תמה קרא דלפי שפלות מצב הדור פליאה נשגבה בעיניו כי לא אלמן ישראל, ועדיין נמצאים ביניהם מוכיחי אמת, שאינם מושפעים מן הדור, אלא עומדים בשער להוכיח על כל פירצה. וז""ש תמה אני אם יש בדור הזה מי שיכול להוכיח, דעל מציאות זו עצמה שנמצאים בישראל מוכיחים אמיתיים קמתמה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p29,"מכל הלין מבואר מה גדולה האחריות הרובצת על גדולי ישראל מנהיגיו ושופטיו להוכיח בשער על כל פירצה, ולא יעלימו עיניהם מראות ברע אשר ימצא את ישראל, ואל יחשו ואל ישקיטו, כי אם כשופר ירימו קולם להוכיח ולייסר את החוטאים. ופוק חזי כמה חמור עוון מניעת תוכחה ממה שמצינו בדברי הנביא המתאונן על המנהיגים אשר כבשו פניהם בקרקע כדי להמנע מתוכחה, ככתוב בחזון יחזקאל (פרשה ל""ד) בן אדם הנבא על רועי ישראל וגו' הוי רועי ישראל אשר היו רועים אותם (ופירש""י ז""ל את עצמן היו מענגין מממון חבריהם אשר תחתיהם) את הנחלות לא חזקתם ואת החולה לא רפאתם וגו' ותפוצינה מבלי רועה ותהיינה לאכלה וגו' ישגו צאני בכל ההרים וגו' ואין דורש ואין מבקש וגו'. ומתאונן והולך על פרנסי ישראל שאין ממלאין תפקידן לנהל את הצאן ולשמור עליהם. ולהלן בפרשה כתוב לאמר, כה אמר ה' אלקים הנני אל הרועים ודרשתי את צאני מידם והשבתים מרעות צאן ולא ירעו עוד הרועים אותם והצלתי צאני מפיהם ולא תהיין להם לאכלה. ומסיים אני ארעה צאני ואני ארביצם נאם ה' אלקים וגו', והקימותי עליהם רועה אחד ורעה אתהן את עבדי דוד, הוא ירעה אותן והוא יהיה להן לרועה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p30,"והנה יל""ד במקראי קדש אלו, דלכאורה רישא דקרא לא סיפיה, דתחלה כתיב כה אמר ה' אני ארעה צאני ואני ארביצם, ובסיפא דקרא כתיב ועבדי דוד יהיה להם לרועה וגו'. ועוד יש להתבונן שהרי נבואה זו נאמרה על זמן הגאולה העתידה, כמ""ש המצודות ואת עבדי דוד אקים להם לרועה זה מלך המשיח הבא מזרע דוד, ובאותה שעה הרי יהיו אתנו גם משרע""ה וכל רועי ישראל הצדיקים מוסדי דור ודור שיקומו לתחיה, וא""כ מה זה שאמר על כל אותם הצדיקים והשבתים מהיות רועים, היתכן שכל הרועים הללו יושבתו מלהיות רועים עוד, והלא הם היו רועים נאמנים לישראל, ולא חטאו בכל אלה אשר התאונן יחזקאל על הרועים.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p31,"ואפשר דקושיא חדא מיתרצא בירך חבירתה, דבאמת רצון הבוי""ת שדוד יהיה הרועה, כי לו הוכן כסא המלוכה עד עולם, אך מאחר שיהיו שם רועי ישראל הצדיקים שבכל הדורות, לא חפץ ה' להקל בכבודן של כל הצדיקים להעמיד רועה אחר במקומם, משום דקיי""ל מעלין בקדש ואין מורידין, והך מילתא הויא הורדה בקדושתן, על כן יהיה הקב""ה בכבודו ובעצמו הרועה, הוא ולא אחר, וא""כ לא הויא הורדה לגבייהו, כי נגדו יתברך הכל כאפם המוחלט, ואחרי כן יקים הקב""ה את מלך המשיח לרעות את ישראל, וכמו שכתב האה""ח הקדוש בפרשת ויחי דמלך המשיח יהיה כלול מנשמות משה ודוד גם יחד. והשתא תו לא הויא הורדה מקדושתן של כשהצדיקים הללו, מאחר שכבר חדלו מלהיות רועים בעת שהקב""ה בעצמו היה הרועה, והבן.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p32,"ויתכן עוד עפ""י מה שכתבו בעלי התוספות בפרשת תשא להקשות, שהרי ישראל לא רצו לעבוד ע""ז במעשה העגל, דלא ביקשו מאהרן אלא שימנה להם מנהיג במקומו של משה, שסברו כי מת, וא""כ מדוע לא מינה להם אהרן מנהיג, אלא עשה להם עגל מסכה, ותירצו שהיה אהרן מתיירא אם אומר להם כלב או נחשון יהיה ראש עליכם, כשימליכוהו עליהם ואח""כ יבא משה אם יורידוהו מגדולתו תרבה קטטה ביניהם וכו', ויבואו לידי שפיכות דמים וכו', ע""כ בחר יותר לעשות העגל, וכשיבא משה יתבטל וישרף ויזרה על פני המים כאשר היה, עכת""ד ז""ל. וכמו""כ אפ""ל כי אם ירדו כל רועי ישראל מגדולתן לעת""ל, ורועה אחד יקום תחתם לרעות את ישראל, יש לחשוש פן ואולי תרבה מחלוקת בישראל, בעבור שירדו הרועים מגדולתן, על כן יהיה הקב""ה לבדו הרועה, ושוב לא יהיה מקום לטענות ולקטטות, אין פוצה פה ואין מצפצף, ואחר כך יעמיד הקב""ה את מלך המשיח לרועה, ושוב לא יהיו קטטות בקרב ישראל, מאחר שכבר יפסקו מלהיות רועים בעת אשר הקב""ה ירעה את ישראל.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p33,"ועוד אפ""ל בפשטות, כי מחמת גודל השפלות שישראל היו נתונים בה במשך דורות הגלות, חפץ הקב""ה להקימם מעפרם, ולרוממם מאשפות דלותם, ולהגביהם למעלה למעלה במדרגות הקדושה, ולתת להם רוממות ונשיאות ראש, ודבר זה אי אפשר שיעשה אלא ע""י הקב""ה לבדו, לזאת יהיה הקב""ה בעצמו רועה עליהם ובכך ישפיע להם קדושה גדולה ונפלאה, ויתעלו משפל המצב אל רום המעלות, ואחר שכבר יתעלו ישראל אל המדרגה הראויה, יעמיד הקב""ה את דוד המע""ה לרועה עליהם.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p34,"נחזור לענינינו, כי מכל אלו מבואר שאם אין רועי ישראל המנהיגים והשופטים מוכיחים את העם ומייסרים אותם על עוונותיהם, נזקפים לחובתם כל העוונות אשר נגרמו מחמת העדר קול מחאתה, ומעלה עליהה הכתוב כאילו הה עצמה חטאו בעבירות אלו בפועל, וכמבואר בדברי חז""ל המובאים לעיל, דמעלה עליהה הכתוב כאילו עשאוה.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p35,"ובזה יבוארו פסוקי ההפטרה בנבואת יחזקאל, שהזהיר את הכהנים לבל יאכלו נבלה וטריפה, ושיזהרו בשמירת שבת ובקדושת המועדים. דאין הכונה כפשוטה שבא להזהירם שלא יעשו עבירות אלו בפועל, שהרי כבר באה האזהרה על כל אלו בתה""ק, ולמה הוצרך לייחד אזהרה נוספת אל כהני ה' מורי התורה דייקא, ולא הזהיר את כל ישראל כדפריך בגמרא. אכן לדרכנו אזהרה זו ענינה לעורר את הכהנים מורי הדת שופטי ישראל ומנהיגיהם שישימו עיני השגחתם על מעשי בני ישראל, ויוכיחו אותם ללכת בדרך הישר והטוב, וימחו בעושי רשע, להפרישה מאכילת נבלות וטריפות, ולמנעם מחילול שבת ומועד, כי אם על אלה יעלימו מנהיגי ישראל עיניהם, ולא ישגיחו על עושי רע לחשכם מלחטוא, אזי יחשבו המעשים הרעים ההם אשר יעשה העם, כאלו הכהנים עצמם נכשלו בהם בפועל. ולזאת אמר כל נבלה וטרפה וגו' לא יאכלו הכהנים, ומפרש הפסוק והולך ענין אזהרה זו באמרו ואת עמי יורו בין קדש לחול ובין טמא לטהור, ואת תורתי ואת חוקותי וגו', דמקרא זה מגלה טעם אומרו כל נבלה וטרפה וגו' לא יאכלו הכהנים, כלומר שיורו את העם בין קדש לחול ובין טהור לטמא, ויפרישום מהתגאל ממאכלות אסורות, ומכלל הן אתה שומע לאו, שאם לא יהיו מורים את העם להפרישם מאיסורים, מעלה עליהם הכתוב כאילו הם עצמם נכשלו באכילת נבלות וטרפות. והשתא מובן שפיר מה שייחד הכתוב אזהרה לכהנים דייקא, כי הם זקני ישראל ושופטיהם, ועלייהו דידהו רמיא חיובא לאפרושי את ישראל מאיסורים.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p36,"וארווחנא בזה להבין כוונת התרגום יונתן בפרשת יתרו ובפרשת ואתחנן שהאריך בביאור הדברות, וז""ל עה""פ לא תרצח, עמי בני ישראל לא תהוין קטולין ולא שותפין עם קטולין ולא יתחמי בכנישתהון דישראל עם קטולין ולא יקומון בניכון מן בתריכון וילפון לחוד הינון למהוי עם קטולין וכו'. וכיוצא בזה פירש גם באזהרת לא תנאף ולא תגנוב ולא תענה ולא תחמוד. ולכאורה צ""ב שהוסיף על האזהרות דבריה שאינה במשמעות הכתוב כלל. אמנה לדרכנו מובן, דהנה כל האזהרות הללו אפשר שכבר היו ישראל נשמרין מהם אף בטרם מתן תורה, וכמבואר בזה""ק פרשת שמות, כי בהיותם במצרים היו נזהרין מניאוף ומרציחה. וביותר אחרי שבאו אל הר סיני ופסקה זוהמתן, ודאי שהיו זהירים בכל אלה. אלא שבאה התוה""ק להוסיף ולצוותם שיזהרו אף מלהתחבר ומלהשתתף עם עושי תועבות אלה, ויזהירו איש את רעהו שלא יעשה את התועבות ההם, וישגיחו שבל יראה ובל ימצא בקהל ישראל כל עושה אחת מהנה, וע""י כן יהיו גם בניהם אחריהם זהירים ונשמרים מלהכשל באותם עבירות. וכל זה כלל הכתוב באזהרת לא תרצח ולא תנאף וגו', שהרי אם לא ימחה בבעלי עבירה יחשב לו כאילו הוא עצמו גנב ורצח ונאף כמו שנתבאר. ואתי שפיר שלא הוסיף התרגום יונתן דברים שהם מחוץ למשמעות הכתוב, אלא שגילה לנו את הסתום, וביאר לנו את מה שכללה תורה בדברות, למחות בבעלי עבירה ולהפרישם מן האיסור. דאם לא כן אזי מחמת העדר מחאתם יחשב להם כאילו הם עצמם נכשלו באותם עוונות.",torah,אמור,,,ויקרא
vayikru2.json,vayikru2_5b44005d,vayikru2_5b44005d_p37,"והשתא דאתאן להכא נבא אל הביאור בהא הא דקאמר ר' יוחנן במנחות על הך קרא דיחזקאל כל נבלה וטרפה וגו' לא יאכלו הכהנים פרשה זו אליהו עתיד ""לדרשה"", ולא אמר עתיד ""לפרשה"", כאשר נאות יותר לפי סגנון הלשון (עי' קושיא י""ב). אכן הנה כבר הבאנו לעיל מה שמבואר בנבואת יחזקאל על מנהיגי ישראל הנני אל הרועים ודרשתי את צאני מידם וגו', שהקב""ה עתיד לשפוט את מנהיגי ישראל ולתבוע מידם את כל הצאן הנטוש והרטוש, העזוב להפקר והנתון למרמם הרשעים המכלים מישראל כל חלקה עובה בהעדר מחאת המנהיגים. והנה דבר זה מבואר ברמב""ם ז""ל הלכות מלכים (פי""ב ה""ב) שקודם מלחמת גוג ומגוג יעמוד נביא ליישר את ישראל ולהכין לבם, שנאמר הנה אנכי שולח לכם את אליהו הנביא וגו', והשיב לב אבות על בנים ולב בנים על אבותם. וכבר היו אמרינו (עיין פרשת אחרי פ' ע""א) לבאר בזה מאמרם ז""ל אין אליהו בא אלא לעשות שלום בעולם, שהכוונה כי אליהו זל""ט עתיד לעשות שלום בין ישראל לבין אביהם שבשמים. כי החטאים גורמים פירוד ואיבה בין ישראל לאביהם שבשמים, וע""י שיחזיר אליהו זל""ט את ישראל בתשובה, ויישר לבבם לעשות רצון השי""ת באמת, ישוב השלום האמיתי בין כנסת ישראל לקב""ה (וכ""מ בדברי הרמב""ם ז""ל בפירוש המשניות סוף עדיות על מימרא זו). וכיון שעיקר ביאתו של אליהו הנביא זכור לטוב להחזיר את ישראל בתשובה, א""כ עתיד הוא לחקור ולדרוש אחרי כל הדברים הטעונים תיקון והיישרה.",torah,אמור,,,ויקרא
